_r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON_1 GLAT_1 ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000_1 e_RAJ2000 DEJ2000_1 e_DEJ2000 e_BP-RP e_BP-G d_arcsec _r_2 _x_2 _y_2 _p_2 RAJ2000_2 DEJ2000_2 errMaj errMin errPA _2MASS Jmag Jcmsig e_Jmag Jsnr Hmag Hcmsig e_Hmag Hsnr Kmag Kcmsig e_Kmag Ksnr Qflg Rflg Bflg Cflg Ndet prox pxPA pxCntr Xflg Aflg Cntr Hemis Date Scan GLON_2 GLAT_2 Xscan JD Jpsfchi Hpsfchi Kpsfchi Jstdap e_Jstdap Hstdap e_Hstdap Kstdap e_Kstdap edgeNS edgeEW edge dup use opt Dopt PAopt Bmag Rmag Nopt extKey scanKey coaddKey coadd Opt
0.10288 -0.069033 0.076281 317.9 "Gaia DR2 5967086265782040064" 254.82224273755 0.0454 -40.11367945153 0.0364 1635721458409799680 5967086265782040064 936286361 2015.5 1.3263 0.0551 24.0818 -2.600 0.083 -8.054 0.061 0.1046 -0.3063 -0.2319 -0.1789 -0.2973 -0.0302 -0.7133 -0.1325 0.4209 -0.0366 223 0 223 0 -0.4742 207.6 0.0 0.0 31 0 11.7393 1.4961 0.0091 0.084 25 12 0.079904 0 27 0 241 10260.0 6.344 1616.493 15.66106083823904 0.0019212429999459493 27 4248 15.93 266.740 16.2809 0.0041 26 8843 27.22 324.891 14.8955 0.0033 1.276 0 1.3854243582971169 0.6198012679150846 0.7655 "" "" 0 "" "" "" NOT_AVAILABLE 345.40524489054 1.49763273416 257.89370785374 -17.31013593156 100001 4596.25 4448.00 5011.30 0.8210 0.6893 0.8903 0.3975 0.3247 0.4355 200111 0.84 0.71 0.90 0.285 0.259 0.311 254.822257373 1.2821 -40.1136447766 0.9538 0.005771223967691939 0.004713787516952309 0.0599 0.10273 -0.068859 0.076236 317.9 254.822246 -40.113663 0.06 0.06 90 16591733-4006491 13.978 0.021 0.024 63.3 13.393 0.024 0.025 43.3 13.371 0.036 0.037 30.8 AAA 222 111 00c 666656 7.6 53 835928121 0 0 32767 s 1999-05-11 114 345.405 1.498 -21.5 2451309.7934 0.64 0.7 0.95 13.99 0.028 13.464 0.067 13.487 0.033 6805 231 se 0 1 U 0.2 145 17.9 16.9 1 "" 45386 1043862 80 Opt
0.104668 -0.077801 0.070017 312.0 "Gaia DR2 5967086270080419200" 254.81076889274 0.1266 -40.11993335916 0.1067 1635721458409799680 5967086270080419200 1569614102 2015.5 0.4368 0.1595 2.7388 0.603 0.291 -3.656 0.209 0.1896 -0.1116 0.0565 -0.0430 -0.4585 -0.1589 -0.6933 -0.0243 0.5607 0.4041 170 0 170 0 1.8311 199.79 0.304 1.4 31 0 1.5309 1.4650 0.0292 0.114 19 11 0.27823 0 21 0 188 2042.0 3.242 629.859 17.413420204012898 0.0024922989847551732 21 1060 43.74 24.242 17.7877 0.0448 21 2960 121 24.470 16.0838 0.0444 1.969 0 1.7039816098759353 0.3743054733370741 1.3296 "" "" 0 "" "" "" NOT_AVAILABLE 345.39490006334 1.5006592214 257.88528673856 -17.31731001363 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.810765498 4.5055 -40.1199176189 3.2438 0.06308948801441944 0.0448782638241031 0.1541 0.104495 -0.077654 0.069921 312.0 254.810736 -40.119968 0.11 0.11 90 16591457-4007118 13.153 "" "" "" 11.909 "" "" "" 11.906 0.084 0.085 118.6 UUA 62 2 00c 44 3.5 150 835928021 0 0 32767 s 1999-05-11 114 345.395 1.501 10.2 2451309.7934 "" "" 2.23 "" "" "" "" 11.384 0.051 6782 243 sw 0 1 U 0.9 332 19.3 17.1 1 "" 45386 1043862 80 Opt
0.09192 -0.075342 0.052657 305.0 "Gaia DR2 5967086162702812672" 254.81395904787 0.0455 -40.137296327 0.0416 1635721458409799680 5967086162702812672 687617327 2015.5 0.5893 0.0581 10.1375 1.118 0.084 -2.214 0.070 -0.0446 -0.2638 -0.3679 0.0010 -0.4058 0.2295 -0.8194 -0.2023 0.5006 -0.2547 213 0 213 0 0.0652 208.66 0.0 0.0 31 0 14.7907 1.4872 0.0097 0.048 24 12 0.090885 0 26 0 231 12520.0 14.67 853.223 15.444389177813974 0.0022043901888656207 24 5276 26.89 196.235 16.0456 0.0055 23 1.08e+04 32.59 331.480 14.6780 0.0033 1.284 1 1.3676171797151468 0.6011665631126384 0.7664 "" "" 0 "" "" "" NOT_AVAILABLE 345.38276201323 1.48800259301 257.88981207515 -17.3343029487 100002 4904.69 4684.00 5412.32 "" "" "" "" "" "" 200111 1.76 1.44 1.93 1.607 1.266 1.949 254.81395275 1.3087 -40.1372867932 1.0835 0.006849096906472473 0.006118107010048349 0.0472 0.091755 -0.075184 0.052597 305.0 254.813942 -40.137295 0.06 0.06 45 16591534-4008142 13.67 0.03 0.032 84.0 13.219 0.051 0.051 50.9 13.073 0.064 0.064 40.5 AAA 222 111 000 666655 4.1 126 835927814 0 0 32767 s 1999-05-11 114 345.383 1.488 1.4 2451309.7934 0.87 2.47 2.37 13.669 0.023 13.065 0.035 12.813 0.052 6720 252 sw 0 1 U 0.2 306 17.2 16.7 1 "" 45386 1043862 80 Opt
0.103724 -0.085886 0.058156 304.1 "Gaia DR2 5967086231421460864" 254.80017623727 0.0412 -40.13178469247 0.0379 1635721458409799680 5967086231421460864 1516198122 2015.5 0.8584 0.0517 16.6000 -1.254 0.077 -3.818 0.064 -0.0713 -0.2467 -0.3958 0.0313 -0.3942 0.2462 -0.8225 -0.2052 0.4845 -0.2693 213 0 213 0 -3.4833 144.21 0.0 0.0 31 0 19.3289 1.5309 0.0087 0.045 24 12 0.084756 0 26 0 231 16000.0 7.831 2043.191 15.178100043360189 0.0018767962950893594 25 7130 18.37 388.103 15.7187 0.0028 23 1.306e+04 28.7 455.174 14.4717 0.0024 1.262 0 1.2470122590603552 0.5406217863786367 0.7063 "" "" 0 "" "" "" NOT_AVAILABLE 345.3805731852 1.49969136855 257.87820893671 -17.32997500378 100001 4832.99 4699.48 5010.12 0.5567 0.1386 1.2305 0.2700 0.0623 0.5810 200111 1.42 1.32 1.50 0.986 0.856 1.116 254.800183301 1.196 -40.131768256 0.9871 0.004368785562088714 0.003648141803794907 0.1219 0.103576 -0.085748 0.058097 304.1 254.800132 -40.131783 0.06 0.06 45 16591203-4007544 13.58 0.03 0.032 91.3 13.132 0.044 0.044 55.1 12.931 0.049 0.05 46.1 AAA 222 111 000 666666 9.9 125 835927882 0 0 32767 s 1999-05-11 114 345.38 1.5 39.4 2451309.7934 2.08 5.06 4.9 13.478 0.015 12.863 0.015 12.64 0.026 6740 214 sw 0 1 U 0.2 242 17.2 16.5 1 "" 45386 1043862 80 Opt
0.093956 -0.076422 0.054658 305.6 "Gaia DR2 5967086231427834496" 254.81255007523 0.3304 -40.13529459668 0.2884 1635721458409799680 5967086231427834496 1384833070 2015.5 1.9703 0.4412 4.4660 -6.093 0.683 -0.112 0.507 0.214 0.0449 -0.2655 -0.1423 -0.3656 -0.1873 -0.7723 -0.1662 0.5319 0.2295 173 0 173 0 2.7607 223.05 0.662 1.1 31 0 0.2394 1.2912 0.0754 0.126 20 11 0.63664 0 22 0 191 477.6 1.57 304.12 18.990761946430144 0.0039981940357976895 19 121.3 12.09 10.039 20.1413 0.1081 17 675.9 10.19 66.359 17.6873 0.0164 1.669 0 2.454131892672507 1.1506281098179123 1.3034 "" "" 0 "" "" "" NOT_AVAILABLE 345.38366886581 1.49008715792 257.88846148928 -17.33243076667 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.812584391 10.5878 -40.1352941136 7.8597 0.10940915192421927 0.1082360041437717 0.1173 0.0938 -0.07625 0.054629 305.6 254.81255 -40.135262 0.13 0.13 45 16591501-4008069 16.042 0.084 0.085 9.5 15.244 0.101 0.102 7.9 15.934 "" "" "" BBU 220 110 c00 60600 8.3 152 835927822 0 0 32767 s 1999-05-11 114 345.384 1.49 5.2 2451309.7934 0.95 0.94 "" 16.429 0.282 15.651 0.147 "" "" 6727 248 sw 0 1 0 "" "" "" "" 0 "" 45386 1043862 80 Opt
0.105051 -0.072198 0.076309 316.6 "Gaia DR2 5967086265787576192" 254.81810445136 0.8843 -40.11364804351 0.5726 1635721458409799680 5967086265787576192 389535836 2015.5 "" "" "" "" "" "" "" 0.6059 "" "" "" "" "" "" "" "" "" 89 0 88 1 7.299 215.77 1.788 11.0 3 0 0.1744 "" "" 0.279 10 7 3.137 0 13 0 102 733.5 32.47 22.587 18.52489970455175 0.04810360266357153 10 397.7 26.39 15.072 18.8525 0.0720 10 1604 78.24 20.507 16.7486 0.0529 2.730 0 2.103960292788198 0.3276112846576389 1.7763 "" "" 0 "" "" "" NOT_AVAILABLE 345.40331150378 1.50013906521 257.89040908029 -17.31044999037 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.818104451 0.8843 -40.1136480435 0.5726 0.08943052864958295 0.08663098140711366 0.0340 0.104897 -0.072031 0.076255 316.6 254.818098 -40.11364 0.06 0.06 45 16591634-4006491 14.737 0.056 0.057 31.5 13.507 0.057 0.058 39.0 12.951 0.055 0.055 45.3 AAA 222 111 c00 666666 4.6 287 835928110 0 0 32767 s 1999-05-11 114 345.403 1.5 -10.1 2451309.7934 0.85 3.91 2.46 14.382 0.061 13.308 0.07 12.76 0.035 6805 242 se 0 1 U 4.7 105 18.8 17.1 1 "" 45386 1043862 80 Opt
0.098166 -0.072246 0.066461 312.6 "Gaia DR2 5967086265787576064" 254.81802795857 1.5811 -40.1234955184 1.0985 1635721458409799680 5967086265787576064 292213529 2015.5 -1.0569 1.6945 -0.6237 -3.016 3.549 -5.403 1.801 -0.3448 -0.5414 -0.3085 0.2065 0.2354 0.3026 -0.6612 0.3226 0.1574 0.1260 143 0 143 0 4.4378 224.71 4.118 5.1 31 0 0.0212 1.2899 0.2242 0.084 16 9 3.2182 0 17 0 151 142.8 1.134 125.94 20.30173156522611 0.008806859209662002 14 67.07 9.252 7.249 20.7851 0.1498 15 427.9 9.418 45.429 18.1837 0.0239 3.466 0 2.6014819577185975 0.4833962125855997 2.1180 "" "" 0 "" "" "" NOT_AVAILABLE 345.3955347319 1.49409429184 257.89147370647 -17.32024504821 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.818044939 55.0366 -40.1234722546 27.9409 0.1516905547602558 0.15004264919580834 0.0997 0.097995 -0.072053 0.066417 312.7 254.818056 -40.123478 0.06 0.06 90 16591633-4007245 13.571 0.026 0.029 92.1 11.349 0.025 0.027 284.7 10.396 0.024 0.026 476.5 AAA 222 111 00d 666666 9.0 165 835927972 0 0 32767 s 1999-05-11 114 345.395 1.494 -10.0 2451309.7934 1.17 1.07 1.61 13.506 0.022 11.365 0.027 10.382 0.019 6769 242 se 0 1 0 "" "" "" "" 0 "" 45386 1043862 80 Opt
0.090355 -0.075829 0.049133 302.9 "Gaia DR2 5967086162703297024" 254.81331696959 0.1769 -40.14082038209 0.152 1635721458409799680 5967086162703297024 1331248818 2015.5 0.9013 0.2199 4.0984 0.538 0.406 -1.422 0.279 0.236 0.0442 -0.3221 -0.1372 -0.2778 -0.1758 -0.7475 -0.2223 0.4217 0.3131 167 0 167 0 -0.5157 152.25 0.0 0.0 31 0 0.8854 1.3969 0.0396 0.14 19 11 0.38148 0 21 0 185 1132.0 2.898 390.579 18.053783932869372 0.0033116503841882578 18 418.6 8.468 49.430 18.7969 0.0220 20 1236 14.61 84.615 17.0317 0.0128 1.462 0 1.7652496923761483 0.7431439542522824 1.0221 "" "" 0 "" "" "" NOT_AVAILABLE 345.37968835521 1.48620846523 257.88970392443 -17.33785952673 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.813313939 6.3 -40.1408142613 4.3325 0.025547721393631602 0.022257343819399807 0.1018 0.090197 -0.075685 0.049064 303.0 254.813281 -40.140827 0.07 0.07 45 16591518-4008269 15.778 0.057 0.059 12.1 15.054 0.08 0.081 9.4 14.713 0.129 0.129 8.9 ABB 222 111 000 60606 11.5 26 835927814 0 0 32767 s 1999-05-11 114 345.38 1.486 3.2 2451309.7934 1.0 0.79 1.12 16.52 0.323 15.92 0.388 15.287 0.475 6707 250 sw 0 1 U 0.2 355 19.8 17.8 1 "" 45386 1043862 80 Opt
0.093359 -0.068815 0.06309 312.5 "Gaia DR2 5967086197068101248" 254.82251054259 1.5002 -40.12687019428 1.1869 1635721458409799680 5967086197068101248 117824947 2015.5 "" "" "" "" "" "" "" 0.0633 "" "" "" "" "" "" "" "" "" 134 0 134 0 5.3017 233.28 4.64 5.7 3 0 0.0187 "" "" 0.208 15 8 4.4461 0 16 0 142 130.1 1.146 113.542 20.402706707659775 0.009730098916999125 11 85.66 12.51 6.849 20.5194 0.1585 12 329.9 15.8 20.883 18.4661 0.0520 3.194 0 2.0533408635221804 0.11671006747663526 1.9366 "" "" 0 "" "" "" NOT_AVAILABLE 345.39500266187 1.48931374121 257.89542834509 -17.32322561443 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.822510543 1.5002 -40.1268701943 1.1869 0.16685750669334912 0.1588372080539199 0.0593 0.093191 -0.068633 0.063041 312.6 254.822525 -40.126858 0.06 0.06 90 16591740-4007366 15.468 0.04 0.042 16.0 14.193 0.031 0.032 20.7 13.586 0.039 0.04 25.2 AAA 222 111 ccc 161625 10.6 289 835927972 0 0 32767 s 1999-05-11 114 345.395 1.489 -22.3 2451309.7934 0.81 0.88 0.75 15.731 0.153 14.398 0.119 13.601 0.122 6757 230 se 0 1 0 "" "" "" "" 0 "" 45386 1043862 80 Opt
0.103628 -0.077313 0.069004 311.7 "Gaia DR2 5967086270080418304" 254.81140596933 0.1778 -40.12094767637 0.1469 1635721458409799680 5967086270080418304 910683786 2015.5 0.6543 0.2232 2.9319 -0.480 0.403 -1.599 0.289 0.1994 -0.1416 0.0802 -0.0564 -0.4503 -0.1612 -0.6768 -0.0370 0.5517 0.4062 169 0 163 6 4.5823 253.34 0.638 4.4 31 0 0.7895 1.2469 0.0402 0.099 19 11 0.38347 0 21 0 181 1484.0 2.709 547.698 17.760107956225404 0.002677699749622059 8 408.2 46.69 8.741 18.8243 0.1242 8 2459 80.44 30.569 16.2850 0.0355 1.933 0 2.539293582540637 1.0641893044684387 1.4750 "" "" 0 "" "" "" NOT_AVAILABLE 345.39440426239 1.49964901298 257.88590997652 -17.31826508603 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.811408673 6.2544 -40.1209407909 4.477 0.12920918302327652 0.1242459006446284 0.5459 0.103583 -0.077176 0.06909 311.8 254.811361 -40.1208 0.11 0.11 45 16591472-4007148 13.099 "" "" "" 11.983 "" "" "" 12.324 0.042 0.043 80.7 UUA 62 2 00c 44 3.5 330 835928033 0 0 32767 s 1999-05-11 114 345.394 1.5 8.5 2451309.7934 "" "" 2.56 "" "" "" "" 11.518 0.064 6779 244 sw 0 1 U 2.6 150 19.3 17.1 1 "" 45386 1043862 80 Opt
0.099373 -0.070357 0.070177 314.9 "Gaia DR2 5967086265787577088" 254.82050326152 0.1118 -40.11978150315 0.0861 1635721458409799680 5967086265787577088 191545149 2015.5 1.2533 0.1254 9.9977 -7.199 0.258 -0.699 0.169 0.2674 -0.1454 0.0256 -0.1011 -0.3185 -0.2012 -0.6401 -0.0333 0.4515 0.4609 178 0 178 0 0.8359 188.31 0.103 0.19 31 0 1.9853 1.3810 0.0229 0.145 20 11 0.2472 0 21 0 187 2254.0 2.59 870.261 17.305918909900516 0.0021901034336922077 21 772.3 8.526 90.589 18.1319 0.0120 19 2368 9.032 262.185 16.3259 0.0041 1.393 0 1.8060245622601236 0.8259597327976849 0.9800 "" "" 0 "" "" "" NOT_AVAILABLE 345.39962524549 1.49490405654 257.89302008303 -17.31634668224 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.820543792 4.0071 -40.119778492 2.6222 0.012898199498134377 0.01226384585475609 0.0941 0.099196 -0.070161 0.070123 315.0 254.820536 -40.119774 0.06 0.06 45 16591692-4007111 15.156 0.036 0.038 21.4 14.357 0.044 0.044 17.8 14.096 0.062 0.062 15.8 AAA 222 111 000 562606 4.8 334 835928053 0 0 32767 s 1999-05-11 114 345.4 1.495 -16.8 2451309.7934 0.71 0.8 1.71 15.406 0.102 14.524 0.096 14.206 0.099 6783 235 se 0 1 U 0.1 85 19.8 17.8 1 "" 45386 1043862 80 Opt
0.103806 -0.076413 0.070261 312.6 "Gaia DR2 5967086270078627072" 254.81258392705 1.3912 -40.11969090118 1.0873 1635721458409799680 5967086270078627072 1387609218 2015.5 2.2757 1.3349 1.7048 -1.811 3.830 -3.605 1.941 0.0595 -0.1813 -0.3014 0.0110 -0.0578 0.1209 -0.6944 0.2570 0.3212 0.2429 143 0 143 0 6.6743 280.16 4.316 6.5 31 0 0.0201 1.4809 0.2429 0.15 16 9 3.4278 0 18 0 160 139.0 1.2 115.864 20.330862999364765 0.00954222827329293 16 151.1 9.473 15.945 19.9036 0.0681 17 466 12.47 37.364 18.0910 0.0291 4.439 0 1.8125930491796858 -0.42726484532381903 2.2398 "" "" 0 "" "" "" NOT_AVAILABLE 345.39594947087 1.49971863569 257.88670418082 -17.31691749187 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.812594126 59.3792 -40.1196753817 30.1114 0.07406995809560278 0.06877083694708257 0.0330 0.103646 -0.076244 0.070209 312.6 254.812581 -40.119682 0.07 0.06 86 16591501-4007108 13.944 0.12 0.12 65.3 11.932 0.068 0.069 166.4 11.088 0.054 0.054 251.9 EAA 222 111 c00 556644 4.6 86 835928039 0 0 32767 s 1999-05-11 114 345.396 1.5 5.1 2451309.7934 11.2 5.46 6.51 13.52 0.032 11.752 0.035 10.918 0.023 6783 248 sw 0 1 U 5.0 69 19.3 17.1 1 "" 45386 1043862 80 Opt
0.084676 -0.062482 0.057148 312.4 "Gaia DR2 5967086197068105472" 254.83078605385 1.5016 -40.13281812247 1.1417 1635721458409799680 5967086197068105472 871322797 2015.5 0.7461 1.5228 0.4900 -2.783 3.539 2.107 2.204 0.3393 -0.0806 -0.0599 -0.1358 -0.2441 -0.2470 -0.6702 0.0567 0.4402 0.5212 148 0 148 0 6.3206 277.7 5.246 6.7 31 0 0.0146 0.7621 0.2818 0.177 17 10 3.3482 0 19 0 166 116.1 1.12 103.657 20.526413006261564 0.010627452783855004 17 64.72 8.101 7.989 20.8237 0.1359 17 340.5 11.95 28.482 18.4317 0.0381 3.490 0 2.392082459855949 0.297340402863405 2.0947 "" "" 0 "" "" "" NOT_AVAILABLE 345.39424134023 1.48066308586 257.90269641417 -17.32844798573 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.830801728 54.8772 -40.1328271945 34.1762 0.14116335464374197 0.13632071514808908 0.0749 0.084524 -0.062331 0.057089 312.5 254.830759 -40.132816 0.06 0.06 90 16591938-4007581 13.835 0.023 0.026 72.2 11.723 0.024 0.025 201.7 10.864 0.019 0.021 309.6 AAA 222 111 000 666644 9.3 303 835927903 0 0 32767 s 1999-05-11 114 345.394 1.481 -44.9 2451309.7934 0.86 0.77 0.73 13.853 0.03 11.741 0.031 10.852 0.028 6736 207 se 0 1 0 "" "" "" "" 0 "" 45386 1043862 80 Opt
0.10616 -0.073435 0.076664 316.2 "Gaia DR2 5967086265782040320" 254.81648796517 0.0813 -40.11329157501 0.0556 1635721458409799680 5967086265782040320 944959842 2015.5 1.1026 0.0937 11.7718 -0.769 0.168 -8.205 0.102 0.3283 -0.4632 0.2438 -0.1076 -0.4432 0.0705 -0.6221 -0.2543 0.4258 0.2719 176 0 176 0 0.1194 172.55 0.0 0.0 31 0 5.4706 1.5079 0.0136 0.168 20 10 0.15735 0 21 0 185 5193.0 3.25 1597.947 16.39977058639974 0.0019239743522273633 20 2192 12.26 178.875 16.9992 0.0061 18 4728 19.84 238.236 15.5753 0.0046 1.332 0 1.4239967423998845 0.5994784600694096 0.8245 "" "" 0 "" "" "" NOT_AVAILABLE 345.4028268108 1.50133095159 257.88908118025 -17.31023054792 100001 4485.19 4382.68 5086.33 0.6855 0.3546 0.9218 0.3330 0.1736 0.5002 200111 0.77 0.60 0.81 0.218 0.180 0.256 254.816492297 2.6044 -40.1132562467 1.5745 0.00794875944141729 0.006519558072705794 0.1187 0.106009 -0.073249 0.076632 316.3 254.816507 -40.113262 0.06 0.06 45 16591596-4006477 14.574 0.069 0.07 36.6 14.01 0.039 0.04 24.5 13.825 0.055 0.055 20.3 AAA 222 111 0cc 666656 4.6 107 835928106 0 0 32767 s 1999-05-11 114 345.403 1.501 -5.7 2451309.7934 4.9 0.92 0.87 14.324 0.044 13.641 0.06 13.347 0.07 6806 247 se 0 1 U 0.2 43 18.8 17.1 1 "" 45386 1043862 80 Opt
0.080875 -0.071341 0.038094 298.1 "Gaia DR2 5967086162708361600" 254.81917219249 1.4289 -40.15186419384 1.1754 1635721458409799680 5967086162708361600 753847828 2015.5 "" "" "" "" "" "" "" 0.0397 "" "" "" "" "" "" "" "" "" 134 0 133 1 3.514 191.98 2.858 3.8 3 0 0.0297 "" "" 0.212 15 8 3.984 0 17 0 151 141.6 1.214 116.613 20.310895215976092 0.009482982234259927 12 63.89 10.32 6.188 20.8378 0.1755 13 326.1 8.615 37.849 18.4786 0.0287 2.754 0 2.3592621206823274 0.526956543600221 1.8322 "" "" 0 "" "" "" NOT_AVAILABLE 345.37377697999 1.47586066578 257.89562761644 -17.34834885131 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.819172192 1.4289 -40.1518641938 1.1754 0.1777950908721863 0.17571152940774012 0.4827 0.080781 -0.071198 0.038163 298.2 254.819136 -40.151733 0.07 0.06 86 16591659-4009062 15.76 0.073 0.074 12.3 14.593 0.081 0.082 14.4 14.27 0.078 0.078 13.4 AAA 222 111 c00 266616 5.3 96 835927658 0 0 32767 s 1999-05-11 114 345.374 1.476 -12.9 2451309.7934 1.06 1.95 2.19 15.546 0.166 14.282 0.067 14.159 0.106 6668 239 se 0 1 0 "" "" "" "" 0 "" 45386 1043862 80 Opt
0.105355 -0.085391 0.061709 305.9 "Gaia DR2 5967086235720679424" 254.80083001395 0.1336 -40.128232289 0.1164 1635721458409799680 5967086235720679424 376923914 2015.5 0.5866 0.1667 3.5192 -4.062 0.311 -3.026 0.228 0.1447 -0.1093 -0.0736 -0.0002 -0.4261 -0.0415 -0.7118 -0.0267 0.5493 0.3273 170 0 170 0 -0.9349 147.97 0.0 0.0 31 0 1.4289 1.4358 0.0323 0.096 19 11 0.29169 0 21 0 188 1658.0 2.073 800.005 17.639307754948685 0.0022542897755272262 20 646.6 15.3 42.271 18.3248 0.0257 18 1744 10.77 161.928 16.6582 0.0067 1.442 0 1.6666068842857165 0.6855197408635547 0.9810 "" "" 0 "" "" "" NOT_AVAILABLE 345.38367445316 1.50149640881 257.87832289227 -17.3263892537 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.800852888 4.8232 -40.1282192582 3.5409 0.026650037904487053 0.025821340656551353 0.1085 0.105165 -0.085192 0.06166 305.9 254.800866 -40.12822 0.07 0.07 45 16591220-4007415 15.412 0.054 0.055 16.9 14.723 0.074 0.074 12.7 14.523 0.09 0.091 10.7 AAA 222 111 000 162616 6.9 84 835927946 0 0 32767 s 1999-05-11 114 345.384 1.502 37.3 2451309.7934 0.79 1.04 1.28 15.618 0.103 14.664 0.231 14.638 0.339 6752 216 sw 0 1 U 0.5 96 19.3 17.7 1 "" 45386 1043862 80 Opt
0.10297 -0.075171 0.070372 313.1 "Gaia DR2 5967086270080418176" 254.81420897321 4.0089 -40.11958184075 2.9144 1635721458409799680 5967086270080418176 1645038233 2015.5 "" "" "" "" "" "" "" 0.6152 "" "" "" "" "" "" "" "" "" 138 0 125 13 25.8781 1130.1 16.087 400.0 3 0 0.0035 "" "" 0.351 17 9 10.351 0 20 0 168 188.9 2.666 70.852 19.997992577271436 0.015429370931218652 19 178.4 13.69 13.030 19.7230 0.0833 19 626.6 12.52 50.024 17.7695 0.0217 4.262 0 1.9535412315455538 -0.2749580059628478 2.2285 "" "" 0 "" "" "" NOT_AVAILABLE 345.39680411294 1.49880966966 257.88798560847 -17.31667344476 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.814208973 4.0089 -40.1195818407 2.9144 0.08613877499063272 0.0847542406235883 0.1488 0.102772 -0.074958 0.070309 313.2 254.814263 -40.119583 0.06 0.06 45 16591542-4007104 15.085 0.056 0.057 22.8 13.454 0.039 0.04 41.0 12.789 0.034 0.035 52.6 AAA 222 111 ccc 556644 4.6 266 835928037 0 0 32767 s 1999-05-11 114 345.397 1.499 0.5 2451309.7934 1.64 3.71 3.04 14.32 0.05 12.743 0.068 12.023 0.057 6783 252 sw 0 1 0 "" "" "" "" 0 "" 45386 1043862 80 Opt
0.088769 -0.06395 0.061567 313.9 "Gaia DR2 5967086197068104320" 254.82887162396 1.211 -40.12839866872 1.0148 1635721458409799680 5967086197068104320 58386362 2015.5 0.4749 1.1913 0.3987 -3.917 3.618 -6.163 1.795 0.0677 -0.0679 -0.2234 0.0503 -0.1597 0.1617 -0.7088 0.2656 0.4322 0.2373 141 0 141 0 1.3244 158.29 1.608 0.66 31 0 0.0265 0.3699 0.2376 0.155 16 9 3.2207 0 18 0 159 112.8 1.07 105.454 20.557627221507545 0.010452360948483036 14 59.22 8.039 7.366 20.9203 0.1474 18 260 9.4 27.658 18.7246 0.0393 2.830 0 2.1957522323229774 0.36267511638895655 1.8330 "" "" 0 "" "" "" NOT_AVAILABLE 345.39681009275 1.48454638382 257.90066744587 -17.32421448998 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 254.828893683 56.0885 -40.1283721333 27.8417 0.15255966418452296 0.1477806278483429 0.0675 0.088596 -0.063761 0.061513 314.0 254.828894 -40.128391 0.06 0.06 45 16591893-4007422 15.607 0.068 0.069 14.1 14.304 0.057 0.058 18.7 13.742 0.062 0.062 21.9 AAA 222 111 000 264624 9.6 71 835927952 0 0 32767 s 1999-05-11 114 345.397 1.485 -39.8 2451309.7934 1.2 1.11 1.27 15.611 0.09 14.411 0.09 13.905 0.2 6752 212 se 0 1 0 "" "" "" "" 0 "" 45386 1043862 80 Opt
